Date,DWCF,AD09X,MXEF,LBUSTRUU,BNDGLB,STCGUSRE,SREITGL,SPGTIND,SPGSCI,HFRXAR,SPLPEQTY,TRVCI,IADMGOLD,SPVXSTR,SPX,MXUSMC,RTY,ASX,MXEU,TPX,MXASJ,NDEUCHF,IDCOTCTR,CY00,IBOXIG,U0A0,SPBDU1ST,GUKG10,GECU10YR
03/06/2016,21665.91,395.56,816.18,2004.15,400.63,316.43,185.08,2323.33,374.021,1026.28,113.7,3818.05,519.85,347.25,2099.13,1468.07,1164.135,3416.1,114.8,1337.23,496.83,364.356,103.8856,269.475,264.851,540.085,232.158,1.276,0.068
04/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2016,21787.52,397.08,823.26,2002.75,400.28,313.87,184.43,2336.73,378.7733,1026.44,114.41,3824.94,520.49,341.91,2109.41,1476.35,1176.872,3448.53,115.2,1332.43,500.38,367.598,103.787,269.383,264.5732,540.174,232.25,1.28,0.086
07/06/2016,21822.58,401.21,835.9,2004.36,400.77,315.57,185.41,2352.34,382.3739,1026.52,114.9,3799.09,520.13,343.59,2112.13,1482.74,1179.973,3454.09,116.52,1340.77,507.89,372.499,103.8581,269.703,265.0959,540.695,233.052,1.267,0.05
08/06/2016,21900.84,402.56,842.38,2005.84,401.43,317.69,186.56,2356.22,389.8253,1027.32,115.23,3819.98,527.53,344.98,2119.12,1487.47,1188.954,3461.66,116.01,1350.97,509.38,371.258,103.9167,270.026,265.6589,540.98,233.607,1.253,0.055
09/06/2016,21848.93,398.04,837.03,2008.81,401.82,318.39,186.76,2354.23,387.7624,1026.88,114.65,3809.46,530.51,352.14,2115.48,1483.77,1181.202,3428.36,114.87,1337.41,508,371.125,104.0892,270.469,266.156,542.094,231.925,1.243,0.033
10/06/2016,21622.04,390.28,823.82,2011.69,402,316.98,185.36,2316.88,381.264,1026.72,113.3,3743.42,533.03,380.81,2096.07,1460.97,1163.931,3366.91,112.11,1330.72,502.43,364.025,104.3401,270.862,266.4988,543.096,232.17,1.232,0.02
11/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2016,21441.1,383.05,809.46,2013.29,402.42,316.68,184.83,2299.22,381.3,1025.31,111.49,3700,536.91,441.18,2079.06,1447.09,1150.699,3325.95,110.1,1284.54,492.16,356.767,104.4911,270.973,266.3969,543.229,231.631,1.209,0.024
14/06/2016,21396.1,375.57,803.06,2012.45,402.11,315.8,183.3,2276.1,379.1561,1025.99,109.35,3713.36,537.47,433.47,2075.32,1442.51,1147.823,3259.74,108.01,1271.93,491.24,356.279,104.5259,270.619,265.6278,544.084,232.687,1.144,-0.004
15/06/2016,21372.98,378.21,808.19,2014.51,402.76,318.76,184.72,2279.78,376.1724,1026.71,109.81,3687.96,540.6,427.25,2071.5,1444.69,1149.302,3281.41,109.04,1277.11,493.28,358.562,104.6472,270.829,266.1397,544.361,233.986,1.12,-0.01
16/06/2016,21422.44,373.02,799.78,2017.16,403.72,320.56,184.78,2269.44,367.8065,1027.25,108.57,3695.19,533.01,416.05,2077.99,1443.9,1148.191,3263.43,108.34,1241.56,487.85,353.567,104.8342,271.121,266.431,545.379,233.387,1.11,-0.024
17/06/2016,21361.43,379.08,806.22,2012.7,403.04,320.26,185.24,2300.94,376.8463,1025.79,109.94,3611.51,540.48,417.09,2071.22,1445.68,1144.698,3309.39,109.78,1250.83,489.88,354.194,104.5478,270.533,265.6246,545.211,232.401,1.144,0.019
18/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2016,21503.95,391.82,821.17,2010.13,403.13,320.34,187.04,2337.46,382.8874,1025.89,112.29,3636.55,536.76,384.98,2083.25,1460.01,1157.701,3409.01,113.74,1279.19,496.95,359.497,104.2902,270.31,265.6808,544.385,231.41,1.238,0.051
21/06/2016,21547.26,392.9,825.35,2008.11,402.45,321.77,187.81,2345.07,380.1584,1024.89,112.44,3667.81,527.49,388.6,2088.9,1461.73,1153.871,3419.35,114.56,1293.9,499.46,362.344,104.1383,270.119,265.4106,544.151,230.736,1.287,0.05
22/06/2016,21504.63,393.33,829.33,2009.1,402.56,321.08,187.49,2336.64,377.0274,1024.51,112.71,3650.4,527.45,402.37,2085.45,1459.95,1148.971,3437.09,114.99,1284.61,501.74,366.188,104.1877,270.413,265.9025,544.114,231.647,1.313,0.061
23/06/2016,21810.27,398.95,835.43,2005.37,401.94,322.7,188.49,2368.65,380.7176,1025.72,114.27,3733.73,523.36,349.21,2113.32,1481.88,1172.222,3481.74,116.7,1298.71,502.91,366.95,103.8481,269.924,265.2528,543.365,231.686,1.373,0.093
24/06/2016,21010.88,372.51,805.87,2016.61,404.19,319.91,183.39,2265.81,369.2264,1023.85,108.7,3502.21,548.31,463.43,2037.41,1419.72,1127.538,3348.58,108.71,1204.48,487.46,357.597,104.7795,271.1,266.8833,546.876,233.599,1.086,-0.047
25/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2016,20583.16,361.78,794.56,2027.45,404.19,320.23,182.08,2232.18,364.0715,1022.38,103.52,3375.84,552.25,483.38,2000.54,1378.79,1089.646,3237.54,104.49,1225.76,485.43,356.097,105.5316,272.716,268.5154,548.358,234.19,0.934,-0.116
28/06/2016,20954.24,367.58,805.24,2027.91,405.82,326.4,185.92,2270.98,372.1003,1021.94,105.78,3491.93,545.87,393.52,2036.09,1407.78,1107.298,3326.28,107.1,1224.62,488.62,357.189,105.5263,272.891,268.8636,547.737,234.87,0.961,-0.112
29/06/2016,21324.51,377.96,821.82,2027.98,406.32,330.33,188.72,2315.69,380.3304,1022.01,107.97,3586.88,548.8,369.59,2070.77,1433.36,1131.617,3441.62,110.46,1247.69,495.75,363.003,105.454,273.207,269.386,547.589,234.535,0.949,-0.126
30/06/2016,21621.46,381.22,834.1,2027.69,406.22,333.67,190.57,2354.87,374.0323,1022.94,108.55,3637.48,550.57,361.9,2098.86,1454.69,1151.923,3515.45,111.62,1245.82,503.67,370.151,105.4083,273.253,269.832,547.545,235.142,0.867,-0.13
01/07/2016,21672.08,384.37,839.25,2031.96,407.13,333.94,191.07,2360.06,376.4418,1023.03,109.54,3671.91,558.25,359.08,2102.95,1459.59,1156.77,3555.45,112.4,1254.44,506.48,370.011,105.5935,274.157,270.9116,548.063,236.363,0.863,-0.126
02/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2016,,384.69,843.42,,407.29,333.94,191.12,2371.61,,,109.2,,562.43,,,,,3518.96,111.63,1261.97,510.02,373.366,,274.241,,548.255,,0.833,-0.141
05/07/2016,21498.96,379.8,831.68,2041.9,409.12,337.36,191.43,2353.77,364.3136,1022.65,107.27,3649.85,564.71,360.39,2088.55,1439.93,1139.453,3514.46,109.86,1256.64,504.89,368.574,106.215,275.915,272.7689,549.102,237.736,0.771,-0.185
06/07/2016,21616.7,373.92,819.19,2039.83,408.92,336.21,190.47,2339.91,365.9633,1023.99,106.69,3693.39,567.71,348.94,2099.73,1448.68,1147.333,3475.79,108.01,1234.2,497.95,363.781,106.0848,275.771,272.7132,549.403,238.227,0.765,-0.176
07/07/2016,21611.52,376.31,826.99,2041.18,409.19,332.6,189.74,2336.1,355.2742,1024.07,107.73,3699.32,565.95,345.14,2097.9,1451.38,1149.756,3515.12,109.13,1226.09,502.83,368.039,106.1196,276.076,273.2625,549.006,237.952,0.781,-0.17
08/07/2016,21958.27,377.82,828.84,2044.06,409.75,337.89,192.17,2349.76,358.0367,1025.07,108.62,3782.22,568.99,325.29,2129.9,1480.12,1177.36,3550.17,110.85,1209.88,500.59,366.159,106.2275,276.778,274.428,549.042,238.339,0.735,-0.189
09/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2016,22048.59,384.15,846.73,2039.93,408.13,340.29,193.85,2371.9,355.9115,1024.83,110,3817.75,564.23,323.71,2137.16,1486.73,1190.033,3611.02,112.57,1255.79,510.78,373.919,105.8701,276.427,274.0692,548.84,236.924,0.758,-0.168
12/07/2016,22217.75,388.22,854.08,2034.19,406.42,340.27,194.15,2379.01,365.5357,1024.11,111.42,3843.6,555.2,314.47,2152.14,1502.21,1205.888,3613.66,113.76,1285.73,515.03,378.581,105.4199,275.565,273.0328,547.726,235.85,0.828,-0.091
13/07/2016,22208.28,390.45,856.36,2038.9,407.61,341.94,194.81,2383.29,358.09,1025.03,111.48,3838,559.45,314.05,2152.43,1500.63,1201.161,3607.61,113.61,1300.26,517.18,379.347,105.6936,276.409,274.1073,547.95,236.445,0.745,-0.062
14/07/2016,22311.88,392.51,865.93,2033.5,406.17,339.02,194,2386.19,362.2525,1025.09,112.22,3875.39,555.11,311.92,2163.75,1505.22,1202.171,3602.28,114.49,1311.16,520.95,383.211,105.3251,275.66,273.0184,547.186,235.545,0.794,-0.04
15/07/2016,22299.19,391.5,867.84,2028.2,404.58,339.12,193.27,2384.25,361.1228,1025.92,112.24,3864.28,552.99,314.87,2161.74,1505.09,1205.309,3606.72,114.32,1317.1,523.52,383.897,104.9751,274.853,271.8144,546.312,234.679,0.834,0.006
16/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2016,22351.49,392.09,870.13,2029.12,404.78,339.99,193.73,2393.85,358.4307,1026.14,112.96,3915.59,551.62,302.91,2166.89,1507.82,1207.906,3623.23,114.55,,524.9,385.918,105.034,275.007,272.036,546.206,234.795,0.824,-0.016
19/07/2016,22309.19,390.22,868.12,2031.66,404.64,341.78,194.35,2392.13,355.3385,1027.5,112.94,3892.71,552.83,301.3,2163.78,1503.61,1200.445,3625.96,114.07,1331.39,524.02,382.994,105.186,275.427,272.5942,546.276,234.729,0.801,-0.03
20/07/2016,22416.47,392.2,870.76,2029.67,404.17,341.69,194.88,2397.87,354.9893,1028.13,113.97,4002.6,545.47,297.45,2173.02,1513.38,1209.745,3644.05,115.23,1330.75,525.56,386.104,105.0337,275.185,272.1611,546.174,234.489,0.835,-0.011
21/07/2016,22335.03,393.13,871.17,2030.97,404.39,342.55,195.2,2397.38,350.8886,1028.75,114.13,3992.5,552.37,304.34,2165.17,1509.52,1203.86,3633.12,115.15,1339.39,526.54,387.712,105.1255,275.406,272.4764,545.885,234.389,0.834,-0.017
22/07/2016,22444.73,391.27,869.3,2030.84,404.27,345.47,195.99,2398.72,349.0322,1028.9,114.45,4020.34,549,296.17,2175.03,1519.62,1212.889,3643.8,115.1,1327.51,525.63,386.634,105.1137,275.513,272.6904,545.934,233.766,0.798,-0.03
23/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2016,22378.43,391.38,869.1,2030.08,404.36,345.06,196.06,2395.29,345.149,1029.63,114.94,4018.68,545.94,295.52,2168.48,1515.91,1209.822,3639.01,115.22,1325.36,525.92,386.759,105.0655,275.482,272.5238,546.014,233.36,0.81,-0.041
26/07/2016,22405.95,392.42,870.72,2030.18,405.05,343.37,196.01,2390.56,344.3502,1029.23,115.06,4032.17,547.78,292.9,2169.18,1524.48,1216.859,3644.5,115.37,1306.94,528.45,388.305,105.1228,275.437,272.2459,546.206,233.712,0.822,-0.027
27/07/2016,22376.41,393.57,874.05,2034.86,405.64,340.4,194.49,2376.22,339.4046,1028.66,115.28,4083.55,556.42,286.39,2166.58,1514.84,1218.927,3663.95,115.83,1321.67,530.28,389.512,105.4461,276.103,273.1324,546.755,234.585,0.738,-0.079
28/07/2016,22415.17,393.5,875.52,2035.11,406.41,343.42,196.31,2382.22,336.681,1029.62,114.88,4105.11,554.28,279.29,2170.06,1521.47,1217.325,3651.13,114.65,1307,531.56,389.051,105.4649,276.071,272.9974,547.052,235.146,0.713,-0.09
29/07/2016,22458.52,400.45,873.47,2040.51,408.69,348,198.92,2416.25,339.3952,1029.23,115.88,4133.35,560.72,269.55,2173.6,1522.4,1219.942,3653.83,115.45,1322.74,526.9,383.066,105.7972,276.753,273.8281,547.189,235.958,0.685,-0.119
30/07/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2016,,,,,,,,,,,,,,,,,,,,,,,,276.781,,547.253,,,
01/08/2016,22426.93,399.15,882.55,2036.27,407.74,349.03,199.11,2400.48,332.4301,1030.48,115.36,4170.65,561.71,265.93,2170.84,1515.39,1219.125,3635.5,114.76,1321.83,534.74,387.985,105.5731,276.176,272.7534,547.064,234.391,0.73,-0.098
02/08/2016,22260.19,396.75,876.77,2031.97,407.56,343.24,196.91,2396.05,330.8527,1029.59,114.67,4134.12,565.89,275.1,2157.03,1498.87,1202.349,3610.93,113.21,1300.2,532.2,387.22,105.3442,275.371,271.4195,546.333,232.999,0.808,-0.036
03/08/2016,22347.62,392.61,868.18,2031.77,407.19,341.31,195.38,2389.4,336.8074,1031.37,115.08,4147.34,563.34,268.42,2163.79,1507.49,1212.725,3603.96,113.28,1271.98,524.45,382.418,105.3349,275.213,271.2965,546.382,233.317,0.802,-0.038
04/08/2016,22353.63,394.91,876.04,2036.69,407.98,339.81,195.36,2397.08,340.6718,1031.35,115.63,4180.13,564.58,261.34,2164.25,1507.99,1213.759,3659.12,114.06,1282.99,526.78,383.947,105.5879,276.021,272.4944,546.963,234.438,0.643,-0.095
05/08/2016,22547.9,395.31,885.52,2029.93,406.36,339.93,195.05,2391.82,342.0263,1031.52,116.02,4239.16,554.58,251.7,2182.87,1519.2,1231.299,3690.81,115.24,1279.9,533.71,388.967,105.0894,275.094,271.3228,546.494,233.43,0.672,-0.067
06/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/08/2016,22530.28,397.75,895.53,2031.04,406.15,340.48,195.26,2405.05,346.9429,1031.22,116.47,4231.7,554.02,247,2180.89,1519.11,1230.422,3700.89,115.29,1305.53,539.48,394.648,105.1106,275.367,271.8667,546.411,233.476,0.612,-0.065
09/08/2016,22542.64,402.19,899.79,2035.54,407.45,342.18,195.96,2407.6,345.2763,1030.16,117.08,4244.7,555.92,243.47,2181.74,1517.38,1231.745,3724.84,116.35,1317.49,540.43,395.239,105.3432,276.209,273.1538,546.613,233.829,0.582,-0.076
10/08/2016,22468.58,403.51,902.99,2039.54,408.91,341.83,196.34,2404.16,341.6328,1029.76,117.06,4240.66,558.77,249.46,2175.49,1512.57,1223.275,3732.38,116.11,1314.83,542.71,396.757,105.5675,276.94,274.0445,547.216,234.042,0.527,-0.109
11/08/2016,22571.22,405.32,907.6,2032.84,407.93,337.77,194.65,2417.28,349.7069,1030.08,117.54,4264.44,555.18,247.25,2185.79,1521.54,1229.116,3757.32,117.02,,543.54,401.532,105.1219,276.006,272.6616,547.225,233.034,0.538,-0.093
12/08/2016,22555.72,406.12,910.08,2038.36,408.94,339.19,195.3,2425.1,353.1175,1029.55,117.4,4260.53,554.61,245.07,2184.05,1520.51,1229.82,3762.03,116.8,1323.22,546.26,407.956,105.4515,276.949,273.914,547.898,233.771,0.518,-0.108
13/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/08/2016,22641.07,406.16,915.86,2035.28,408.26,338.64,195.29,2418,359.6467,1029.39,117.68,4264.79,555.63,242.66,2190.15,1528.49,1241.864,3773.93,116.82,1316.63,548.4,412.529,105.239,276.632,273.3578,547.976,233.154,0.531,-0.074
16/08/2016,22504.02,404.86,915.6,2033.46,408.36,334.64,193.66,2403.17,363.1522,1028.4,117.29,4229.37,559.47,251,2178.15,1516.55,1231.129,3748.86,115.9,1298.47,549.31,413.121,105.0735,276.369,272.9838,547.845,232.46,0.585,-0.03
17/08/2016,22529.1,403.98,909.67,2035.71,,335.83,193.92,2405.96,365.0781,1029.13,116.96,4237.07,560.42,242.81,2182.22,1515.52,1227.682,3731.81,114.96,1311.13,545.69,411.164,105.1895,276.756,273.567,548.022,233.266,0.563,-0.05
18/08/2016,22594.72,405.84,916.4,2038.69,409.88,334.85,194.01,2436.04,370.7658,1029.12,118.06,4235.87,561.87,238.84,2187.02,1524.93,1236.849,3740.27,115.74,1290.79,549.11,415.009,105.3614,277.31,274.2802,548.328,234.073,0.55,-0.082
19/08/2016,22565.54,403.85,910.34,2034.68,409.07,332.6,192.75,2414.91,370.4368,1029.4,117.51,4232.59,556.97,240.47,2183.87,1525.54,1236.769,3735.9,114.82,1295.67,545.83,414.764,105.1004,276.83,273.7031,548.395,233.239,0.619,-0.032
20/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/08/2016,22563.57,404.34,904.22,2039.09,409.83,334.17,193.41,2413.89,364.4031,1029.37,117.8,4233.74,556.36,241.38,2182.64,1527.09,1239.744,3722.71,114.86,1303.68,543.17,414.076,105.3667,277.579,274.7642,548.636,233.739,0.56,-0.09
23/08/2016,22622.74,406.57,906.5,2039.19,410.13,334.43,193.96,2419.08,367.0327,1027.98,118.16,4244.57,556.27,240.98,2186.9,1533.24,1248.581,3743.52,115.91,1297.56,545.03,412.797,105.3376,277.625,274.9143,548.701,233.778,0.544,-0.095
24/08/2016,22490.98,405.46,896.75,2038.9,409.61,332.72,192.83,2411.4,361.5161,1028.72,117.85,4206.6,550.69,247.49,2175.44,1521.41,1237.25,3730.84,116.34,1306.71,541.82,409.161,105.3126,277.61,274.9102,548.759,233.642,0.553,-0.089
25/08/2016,22473.83,404.12,898.1,2037.01,409.42,334.38,193.61,2405.93,363.1474,1027.56,117.19,4210.58,549.46,244.91,2172.47,1521.74,1240.005,3717.52,115.37,1304.27,543.04,408.125,105.187,277.284,274.4232,548.573,233.472,0.572,-0.07
26/08/2016,22434.79,404.24,901.39,2031.66,408.65,331.04,192.35,2389.51,363.0742,1027.65,117.46,4230.44,549.16,247.05,2169.04,1517.55,1238.031,3728.71,115.97,1287.9,543.9,410.8,104.7913,276.492,273.2882,548.579,232.045,0.564,-0.072
27/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/08/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/08/2016,22554.51,400.83,895.97,2038.89,408.36,334.35,192.49,2382.97,359.1407,1028.05,117.65,4241.11,549.77,241.31,2180.38,1526.17,1244.943,,115.8,1313.24,541.07,410.438,105.2621,277.746,275.0304,548.642,233.068,0.564,-0.083
30/08/2016,22518.63,400.85,898.92,2038,407.82,333.73,192.02,2371.82,355.7208,1027.51,117.98,4217.86,544.98,239.56,2176.12,1522.91,1246.03,3718.31,116.34,1312.81,544.6,414.395,105.196,277.58,274.7253,548.588,232.898,0.638,-0.091
31/08/2016,22461.65,399.9,893.68,2038.18,407.33,334.03,191.9,2363.92,348.2078,1028.63,117.67,4210.57,543.96,239.69,2170.95,1517.36,1239.907,3697.19,115.93,1329.54,543.24,411.293,105.2117,277.514,274.524,548.512,233.146,0.642,-0.065
01/09/2016,22465.4,402.03,891.08,2037.75,407.55,333.23,191.98,2371.07,341.8668,1029.89,118.13,4219.31,545.87,239.34,2170.86,1518.52,1239.804,3685.63,115.9,1337.38,542.24,413.583,105.2241,277.462,274.4741,548.332,232.82,0.668,-0.066
02/09/2016,22579.75,405.41,899.61,2035.14,406.35,336.03,192.8,2395.32,347.1834,1029.98,118.73,4243.28,550.74,232.06,2179.98,1527.78,1251.831,3756.4,118.23,1340.76,544.61,416.298,105.0464,276.982,273.7242,547.928,232.712,0.727,-0.043
03/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2016,,407.44,909.6,,406.74,336.03,193.13,2400.78,,,118.86,,551.6,,,,,3750.71,118.29,1343.85,552.31,422.822,,277.065,,548.119,,0.718,-0.048
06/09/2016,22640.58,410.91,923.45,2041.09,408.83,338.33,194.84,2434.1,348.1937,1029.86,119.04,4290.98,560.89,224.12,2186.48,1529.65,1253.37,3726.47,117.83,1352.58,559.33,430.616,105.4101,277.902,274.8555,548.073,234.313,0.661,-0.111
07/09/2016,22658.47,412.04,926.04,2041.4,409.36,340.53,195.43,2443.38,352.1809,1030.58,119.05,4296.52,559.04,222.29,2186.16,1534.95,1261.008,3737.86,118.22,1349.53,560.98,428.91,105.4132,277.919,274.5715,548.168,234.641,0.679,-0.117
08/09/2016,22605.23,411.81,927.29,2033.52,407.82,336.16,193.86,2460.46,361.9946,1031,119.3,4250.89,555.86,224.54,2181.3,1528.85,1258.359,3748.06,117.81,1345.95,562.22,431.089,104.9139,276.625,272.6243,547.812,233.479,0.758,-0.062
09/09/2016,22033.47,405.19,909.32,2027.38,405.58,322.89,187.33,2397.69,354.7663,1029.86,117.07,4114.82,552.29,259.3,2127.81,1485.61,1219.21,3701.38,116.53,1343.86,556.78,429.806,104.5707,275.498,271.0244,546.789,231.627,0.859,0.011
10/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/2016,22349.25,400.66,889.41,2027.61,405.87,326.58,187.91,2389.05,356.8136,1029.54,116.96,4203.99,551.61,244.34,2159.04,1507.89,1235.871,3661.41,115.44,1323.1,542.17,418.567,104.6412,275.345,270.8789,546.212,231.63,0.866,0.038
13/09/2016,22004.68,397.6,886.01,2021.65,404.8,317.93,184.27,2355.4,350.5953,1028.54,116.33,4146.52,547.8,268.92,2127.02,1482.44,1212.32,3643.41,114.25,1322.99,540.91,417.658,104.2384,274.232,269.2231,545.245,230.104,0.911,0.071
14/09/2016,21990.36,396.59,885.14,2025.83,405.21,319.16,184.37,2356.59,346.4749,1028.99,115.85,4170.49,549.66,277.2,2125.77,1480.29,1211.591,3645.8,114.12,1314.74,540.41,418.243,104.5193,274.74,270.2222,545.272,230.941,0.874,0.021
15/09/2016,22216.8,397.71,888.98,2025.26,405.21,320.22,184.84,2362.07,349.4894,1029.33,116.89,4264.65,545.65,266.02,2147.26,1495.61,1227.023,3674.94,114.76,1301.11,542.71,420.886,104.4631,274.52,269.9654,544.849,230.869,0.891,0.032
16/09/2016,22136.85,395.43,885.45,2025.17,405,320.34,184.67,2358.86,348.097,1028.65,116.18,4249.6,544.1,255.08,2139.16,1488.33,1224.779,3670.86,113.88,1311.5,542.79,420.675,104.4573,274.568,270.1902,544.918,231.197,0.873,0.007
17/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/2016,22159.22,399.05,897.68,2025.87,405.39,323.23,186.34,2381.31,348.9582,1029.17,116.58,4221.11,545.32,249.28,2139.12,1494.6,1232.526,3717.61,115.07,,549.7,423.958,104.4999,274.805,270.5736,544.847,231.235,0.877,0.016
20/09/2016,22152.38,399,898.82,2026.95,405.77,322.99,186.4,2376.02,350.1887,1029.53,116.49,4225.52,545.95,253.61,2139.76,1490,1228.33,3725.65,114.98,1316.97,549.53,423.475,104.5479,275.058,270.9165,544.768,231.091,0.806,-0.018
21/09/2016,22401.08,403.39,905.65,2029.24,406.44,327.08,187.86,2401.57,354.9034,1030.37,116.98,4300.87,553.67,233.96,2163.12,1510.23,1245.04,3729.17,115.48,1352.67,553.62,429.912,104.6315,275.411,271.474,544.79,232.145,0.806,0.002
22/09/2016,22569.58,410.24,920.92,2034.06,408,333.09,191.16,2434.24,358.8885,1031.22,118.12,4347.79,555.41,223.2,2177.18,1523.35,1263.438,3765.14,117.34,,559.84,434.321,104.8737,276.385,272.7719,545.207,233.672,0.707,-0.096
23/09/2016,22440.31,407.5,917.5,2035.78,408.03,333.84,191.41,2416.63,351.5254,1030.54,117.5,4305.01,555.28,226.74,2164.69,1514.81,1254.623,3761.85,116.52,1349.56,559.06,432.065,104.9941,276.714,273.408,545.544,234.617,0.73,-0.082
24/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2016,22252.19,404.09,905.49,2038.02,408.98,334.61,191.91,2402.56,356.4594,1030.27,116.91,4262.19,555.36,235.93,2146.1,1505.13,1240.938,3714.32,114.69,1335.84,551.91,424.174,105.1325,276.928,273.7446,545.686,234.547,0.697,-0.116
27/09/2016,22380.64,403.76,911.13,2041.13,409.35,331.06,190.81,2394.74,350.3949,1030.4,116.69,4341.05,551.17,225.92,2159.93,1510.85,1246.381,3706.83,114.75,1349.22,556.57,428.93,105.3567,277.409,274.1673,546.334,234.839,0.672,-0.139
28/09/2016,22507.5,403.92,912.19,2040.43,409.15,333.22,191.52,2405.51,360.2212,1031.08,117.08,4353.35,549.08,222.18,2171.37,1522.57,1255.666,3730.65,115.53,1330.77,556.19,428.834,105.3,277.373,274.1153,546.423,235.566,0.679,-0.145
29/09/2016,22287.06,405.99,913.39,2041.77,408.96,328.46,189.32,2405.83,363.3261,1031.35,117.57,4308.1,548.22,230.4,2151.13,1507.75,1237.751,3764.23,115.75,1343.25,557.44,428.844,105.4023,277.613,274.5277,546.121,235.421,0.722,-0.117
30/09/2016,22468.59,404.34,903.46,2036.98,408.38,326.29,188.8,2400.81,364.4711,1032.06,117.86,4331.14,547.09,228.66,2168.27,1520.76,1251.646,3755.34,115.82,1322.78,550.93,421.688,105.0744,276.828,273.4669,545.862,235.059,0.746,-0.119
01/10/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2016,22392.15,404.75,911.61,2036.01,407.82,320.23,186.47,2384.94,366.8122,1031.99,118.2,,544.99,225.14,2161.2,1513.35,1245.784,3804.58,115.91,1330.72,555.81,426.156,104.9966,276.759,273.4305,545.955,235.534,0.733,-0.093
04/10/2016,22280.74,404.55,915.61,2030.3,406.03,315.58,184.09,2357.39,367.416,1031.48,118.1,4331.15,526.99,223.04,2150.49,1502.96,1239.778,3849.1,116.94,1340.21,558.31,428.618,104.6311,275.89,272.1628,545.056,234.117,0.779,-0.054
05/10/2016,22380.32,403.86,915.26,2027.87,405.11,309.06,180.46,2339.55,371.7398,1030.8,118.39,4351.83,526.25,222,2159.73,1510.43,1248.371,3826.53,116.34,1347.81,557.87,430.948,104.4324,275.493,271.8375,543.733,233.464,0.815,-0.005
06/10/2016,22376.84,402.47,917.04,2026.18,404.39,309.04,179.85,2325.92,372.8487,1030.04,117.76,4329.06,520.64,219.91,2160.77,1509.36,1246.239,3808.59,115.88,1353.93,559.85,433.514,104.2692,275.362,271.7622,543.001,233.283,0.871,-0.018
07/10/2016,22292.1,400.79,914.81,2026.58,404.57,308.51,179.23,2313.31,371.8091,1029.54,117.33,4310,521.46,223.51,2153.74,1501.46,1236.559,3824.76,114.87,1350.61,557.06,431.039,104.2757,275.478,272.0351,542.9,233.212,0.969,0.02
